60.00	28.643
59.92	28.643
59.83	28.643
59.75	28.643
59.66	28.643
59.58	28.643
59.49	28.643
59.41	28.643
59.32	28.643
59.24	28.643
59.15	28.643
59.07	28.643
58.98	28.643
58.90	28.643
58.81	28.643
58.73	28.643
58.64	28.643
58.56	28.643
58.47	28.643
58.39	28.643
58.30	28.643
58.22	28.643
58.13	28.643
58.05	28.643
57.96	28.643
57.88	28.643
57.79	28.643
57.71	28.643
57.62	28.643
57.54	28.643
57.45	28.643
57.37	28.643
57.28	28.643
57.20	28.643
57.11	28.643
57.03	28.643
56.94	28.643
56.86	28.643
56.77	28.643
56.69	28.643
56.60	28.643
56.52	28.643
56.43	28.643
56.35	28.643
56.26	28.643
56.18	28.643
56.09	28.643
56.01	28.643
55.92	28.643
55.84	28.643
55.75	28.643
55.67	28.643
55.58	28.643
55.50	28.643
55.41	28.643
55.33	28.643
55.24	28.643
55.16	28.643
55.07	28.643
54.98	28.643
54.90	28.643
54.81	28.643
54.73	28.643
54.64	28.643
54.56	28.643
54.47	28.643
54.39	28.643
54.30	28.643
54.22	28.643
54.13	28.643
54.05	28.643
53.96	28.643
53.88	28.643
53.79	28.643
53.71	28.643
53.62	28.643
53.54	28.643
53.45	28.643
53.37	28.643
53.28	28.643
53.20	28.643
53.11	28.643
53.03	28.643
52.94	28.643
52.86	28.643
52.77	28.643
52.69	28.643
52.60	28.643
52.52	28.643
52.43	28.643
52.35	28.643
52.26	28.643
52.18	28.643
52.09	28.643
52.01	28.643
51.92	28.643
51.84	28.643
51.75	28.643
51.67	28.643
51.58	28.643
51.50	28.643
51.41	28.643
51.33	28.643
51.24	28.643
51.16	28.643
51.07	28.643
50.99	28.643
50.90	28.643
50.82	28.643
50.73	28.643
50.65	28.643
50.56	28.643
50.48	28.643
50.39	28.643
50.31	28.643
50.22	28.643
50.14	28.643
50.05	28.643
49.97	28.643
49.88	28.643
49.80	28.643
49.71	28.643
49.63	28.643
49.54	28.643
49.46	28.643
49.37	28.643
49.29	28.643
49.20	28.643
49.12	28.643
49.03	28.643
48.95	28.643
48.86	28.643
48.78	28.643
48.69	28.643
48.61	28.643
48.52	28.643
48.44	28.643
48.35	28.643
48.27	28.643
48.18	28.643
48.10	28.643
48.01	28.643
47.93	28.643
47.84	28.643
47.76	28.643
47.67	28.643
47.59	28.643
47.50	28.643
47.42	28.643
47.33	28.643
47.25	28.643
47.16	28.643
47.08	28.643
46.99	28.643
46.91	28.643
46.82	28.643
46.74	28.643
46.65	28.643
46.57	28.643
46.48	28.643
46.40	28.643
46.31	28.643
46.23	28.643
46.14	28.643
46.06	28.643
45.97	28.643
45.89	28.643
45.80	28.643
45.72	28.643
45.63	28.643
45.55	28.643
45.46	28.643
45.38	28.643
45.29	28.643
45.21	28.643
